Percent Change,Close,Date,Shift
0.000969932,30.9,30-06-2016,-
0.002588997,30.98,01-07-2016,+
0,30.98,02-07-2016,-
0.00516459,31.139999,03-07-2016,+
0.00353237,31.030001,07-07-2016,-
0.00773445,30.790001,08-07-2016,-
0.003247743,30.889999,09-07-2016,+
0.011978019,31.26,10-07-2016,+
0.000319898,31.25,11-07-2016,-
0.00768,31.49,14-07-2016,+
0.006986313,31.709999,15-07-2016,+
0.092715329,34.650002,16-07-2016,+
0.027417055,33.700001,17-07-2016,-
0,33.700001,18-07-2016,-
0.010682492,34.060001,21-07-2016,+
0.021432765,34.790001,22-07-2016,+
0.008335757,34.5,23-07-2016,-
0.007246377,34.25,24-07-2016,-
0,34.25,25-07-2016,-
0.000583942,34.23,28-07-2016,-
0.001168595,34.189999,29-07-2016,-
0.004679702,34.349998,30-07-2016,+
0.013391529,33.889999,31-07-2016,-
0.004425996,33.740002,01-08-2016,-
0.009187818,34.049999,04-08-2016,+
0.03612332,32.82,05-08-2016,-
0.000914016,32.849998,06-08-2016,+
0.005174977,32.68,07-08-2016,-
0.002448042,32.599998,08-08-2016,-
0.012883498,33.02,11-08-2016,+
0.003331345,33.130001,12-08-2016,+
0.029278508,34.099998,13-08-2016,+
0.004692053,33.939999,14-08-2016,-
0.006776635,34.169998,15-08-2016,+
0.007023764,34.41,18-08-2016,+
0.002034292,34.34,19-08-2016,-
0.004659289,34.5,20-08-2016,+
0.018840638,35.150002,21-08-2016,+
0.00597448,34.939999,22-08-2016,-
0.003720607,34.810001,25-08-2016,-
0.000287331,34.799999,26-08-2016,-
0.000287299,34.790001,27-08-2016,-
0.004024116,34.650002,28-08-2016,-
0.007792092,34.919998,29-08-2016,+
0.010022853,34.57,02-09-2016,-
0,34.57,03-09-2016,-
0.009835117,34.91,04-09-2016,+
0.002578058,35,05-09-2016,+
0.009428629,35.330002,08-09-2016,+
0.01188797,34.91,09-09-2016,-
0.00315096,35.02,10-09-2016,+
0,35.02,11-09-2016,-
0.011422073,34.619999,12-09-2016,-
0.002310745,34.540001,15-09-2016,-
0.011291227,34.93,16-09-2016,+
0.001431434,34.98,17-09-2016,+
0.005431618,35.169998,18-09-2016,+
0.009951607,34.82,19-09-2016,-
0.003159133,34.709999,22-09-2016,-
0.00835497,34.419998,23-09-2016,-
0.009587508,34.75,24-09-2016,+
